52525	4	4	4	2	2	2	2	2	2	1	5	4	5	4	3	2	2	2	3	2	4	4	3	4	4	4	5	3	4	4	4	5	4	4	4	2	4	4	1	1	5	5	4	4	5	3	2	1	3	3	1	1	2	2	2	2	1	4	4	4	4	5	5	3	3	4	3	4	2	2	2	2	3	3	3	3	5	5	4	3	2	2	2	2	2	4	5	4	4	3	4	2	4	1	5	4	3	5	4	4	3	5	1	2	1	4	3	4	5	4	1	4	4	4	2	2	2	3	2	2	4	3	1	5	2	5	4	4	3	4
52555	3	3	4	2	3	3	3	2	3	4	3	3	4	3	3	2	3	3	2	3	4	4	3	5	3	4	3	4	4	3	4	4	3	4	3	2	2	3	2	3	4	4	5	3	4	2	3	4	4	4	3	2	2	2	3	3	3	4	4	4	4	4	4	3	3	3	4	3	2	4	3	3	3	1	2	3	5	3	4	4	2	2	2	3	2	3	4	3	4	3	4	4	3	4	4	3	4	3	4	3	2	4	3	2	3	3	4	4	3	4	3	4	5	4	3	3	2	4	2	4	2	2	3	4	3	4	3	3	2	4
52601	2	2	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	-99	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
52702	2	2	3	2	4	4	3	5	2	4	3	2	5	1	5	2	1	3	2	2	4	4	4	5	3	5	5	5	5	5	3	5	4	4	5	4	3	4	5	3	4	5	5	5	5	5	3	5	5	5	5	5	3	5	3	5	5	5	3	5	5	5	5	5	3	4	2	2	4	4	4	4	5	5	4	3	3	5	1	4	4	1	4	3	4	4	4	4	3	4	4	4	5	4	5	5	4	4	4	4	2	5	4	4	3	4	4	5	5	5	4	2	4	3	4	2	5	3	5	4	4	4	5	4	4	4	5	4	5	3
52758	5	2	1	5	3	3	5	5	5	5	4	4	4	4	4	4	3	4	3	3	5	3	5	5	5	5	5	5	4	4	5	5	5	5	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	1	4	5	3	3	5	5	5	5	4	3	4	4	4	4	4	4	4	5	5	3	4	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5
52881	4	1	1	1	4	2	2	5	4	4	2	2	4	2	5	5	2	5	2	5	4	5	4	4	5	4	5	5	5	4	1	2	4	4	4	1	4	5	2	5	4	2	2	2	5	5	4	5	4	5	2	5	2	1	2	2	1	4	5	4	5	-99	5	5	2	4	1	1	1	4	1	5	5	4	5	1	2	5	2	5	5	1	5	2	5	4	5	4	4	5	4	5	5	5	5	4	5	5	5	4	1	5	5	2	5	4	4	4	4	5	1	4	5	4	5	2	5	2	1	1	2	2	5	4	5	5	2	1	4	4
53093	4	4	5	2	1	2	1	3	2	2	5	5	5	3	2	1	1	2	2	1	4	5	4	4	5	5	4	5	4	5	4	4	5	5	5	1	4	4	2	1	4	4	5	5	4	1	5	5	4	-99	2	2	1	1	-99	1	2	5	4	5	5	4	4	4	5	4	5	4	2	1	2	2	3	1	2	5	4	5	4	1	2	2	1	3	1	4	5	4	5	5	4	5	4	3	4	5	4	4	5	4	3	4	5	1	1	4	3	4	4	5	1	4	5	4	5	3	2	1	1	2	3	2	5	4	5	4	4	4	5	4
53309	4	3	3	5	5	5	5	5	5	5	5	5	4	4	5	4	5	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	4	4	4	4	4	4	5	4	4	4	4	4	5	4	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	3	4	5	4	4	5	5	5	5	4	4	5	4	5	5	3	4	4	5	4	4	4	4	4	4	4	4	5	5	4	4	3	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	2	2	4	3	2	2	3	4	4	4	4	5	4
53342	2	2	2	4	4	2	4	4	4	4	3	3	2	4	4	4	4	3	2	4	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	5	5	5	5	3	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	2	2	4	2	2	3	4	4	4	5	5	3	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	5	5	5	3	3	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
53642	4	4	4	3	3	3	5	5	5	4	4	5	4	3	4	3	3	4	4	4	5	4	5	4	4	4	4	4	4	3	4	4	4	4	5	4	3	4	4	4	3	4	3	4	4	4	3	3	4	3	3	5	3	4	4	4	4	5	4	4	4	4	4	4	3	4	3	2	3	3	3	3	5	5	5	3	4	3	3	5	3	4	3	3	2	3	3	2	2	3	5	2	4	4	4	4	3	4	4	3	3	1	4	5	2	2	4	4	4	3	3	4	2	3	5	3	3	3	3	3	2	2	4	4	4	3	3	2	4	4
53687	4	5	3	2	3	4	1	2	2	2	4	3	5	4	2	2	1	2	1	1	4	5	4	4	4	4	3	3	4	5	4	5	5	1	3	2	5	4	2	3	4	5	5	4	4	1	5	4	4	3	2	3	4	-99	4	2	1	4	4	-99	2	2	4	4	2	4	3	5	2	2	1	1	1	3	2	4	3	4	3	2	5	5	5	3	3	3	4	2	2	2	5	3	4	5	2	2	3	4	2	2	3	4	3	3	3	2	3	3	3	5	1	5	5	1	3	2	1	1	2	1	2	3	1	3	3	5	4	5	5	2
53992	4	3	1	3	2	1	2	2	2	4	4	4	5	3	5	4	2	5	2	2	4	5	5	4	5	5	5	4	5	1	5	5	5	4	5	1	4	4	2	3	4	3	2	4	5	5	3	4	4	4	1	3	1	1	1	2	3	4	5	5	5	5	5	5	4	4	2	2	5	2	2	2	1	2	4	4	4	5	5	4	5	1	5	1	4	4	5	5	4	5	5	5	5	5	3	5	4	4	5	5	1	4	5	2	3	5	5	3	5	5	4	4	5	5	4	1	3	1	1	1	1	2	5	3	5	5	4	4	4	3
54418	3	4	3	2	4	2	4	4	4	4	2	3	2	3	4	4	4	4	4	4	4	3	2	3	2	2	2	2	2	2	2	2	2	2	2	4	2	2	4	4	2	2	2	2	2	4	2	2	2	2	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	3	4	4	2	4	2	4	4	4	4	2	3	2	2	4	4	4	4	4	4	2	2	2	2	2	2	3	2	3	3	3	2	3	3	2	3	2	1	5	3	3	3	1	1	1	5	3	3	3	2	4	4	4	4	4	4	4	2	2	2	2	2	4	2	2
54598	5	1	4	4	5	5	5	5	5	4	4	4	4	4	5	4	1	5	2	5	4	4	4	4	4	4	4	4	4	4	5	4	5	5	5	1	4	4	4	5	2	5	4	2	4	5	2	4	4	2	5	5	4	5	5	2	2	3	4	-99	5	4	4	5	4	4	2	4	5	4	4	4	5	5	5	3	2	4	4	5	4	1	4	4	4	2	2	2	4	4	4	4	4	4	4	5	5	5	5	5	2	4	4	5	4	2	2	2	2	4	4	4	5	5	5	2	4	4	5	5	4	4	2	4	4	4	4	4	5	4
55004	2	4	4	1	4	3	4	2	4	2	3	2	2	2	4	4	2	4	4	2	2	3	2	3	4	3	2	2	3	2	2	2	3	2	4	4	3	2	4	3	2	2	3	2	2	4	2	4	4	3	3	4	4	2	4	4	3	2	3	2	3	2	2	2	3	2	3	4	3	4	2	1	3	3	4	4	1	5	2	5	3	1	3	1	5	2	4	5	2	1	3	5	4	3	2	3	2	5	4	2	2	4	5	4	2	5	2	4	5	4	1	4	5	5	2	2	1	2	2	5	2	1	4	2	5	4	4	1	5	2
55211	3	1	4	5	5	5	5	5	5	5	4	4	5	3	5	5	3	5	4	5	5	5	5	5	4	4	5	4	5	5	5	5	5	5	5	3	3	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	1	4	5	4	5	5	5	5	5	3	4	5	3	5	5	5	3	3	5	5	5	5	5	3	4	5	4	5	4	5	5	5	5	5	3	4	5	5	5	4	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3
55531	3	4	1	1	2	3	4	5	3	2	2	2	3	4	3	2	2	4	5	3	3	4	5	2	3	4	4	1	5	1	4	2	5	3	2	2	2	5	1	4	2	5	2	4	5	2	4	1	2	3	4	3	1	1	2	3	2	2	3	3	2	2	4	4	4	4	5	4	5	3	5	4	3	4	5	3	4	5	4	5	4	3	2	4	3	3	3	5	4	2	5	3	2	1	5	2	2	2	4	4	1	5	1	2	4	3	3	3	4	4	4	5	2	2	2	2	2	5	2	4	2	4	4	3	2	2	5	2	3	2
55595	4	3	4	3	3	2	2	2	2	2	4	4	4	4	3	2	2	3	2	2	4	4	4	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
56047	3	5	5	1	2	3	3	2	1	1	5	4	5	5	1	1	2	3	2	2	5	5	4	5	5	5	4	3	4	3	3	3	4	4	5	2	5	5	3	1	4	3	5	5	5	2	4	5	5	4	1	1	1	1	3	2	1	5	4	4	4	4	4	5	3	5	4	3	1	1	2	1	1	2	3	5	4	4	4	2	3	1	2	1	2	4	3	5	4	3	4	3	3	4	3	2	5	4	5	4	1	3	3	2	1	5	5	3	3	3	2	3	3	4	2	1	2	2	2	2	1	1	4	4	5	5	5	5	4	3
56132	3	3	4	2	3	3	3	2	2	2	4	4	4	3	3	2	2	2	4	2	4	4	3	3	3	3	3	4	4	4	3	3	3	3	4	3	4	4	2	3	3	2	4	4	4	2	4	3	3	4	3	3	2	2	3	2	3	4	3	3	3	3	3	3	4	3	3	3	2	2	3	3	2	3	3	3	3	3	2	2	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	4	3	3	3	4	3	3	3	3	3	3	4	3	2	4	3	3	4	3	3	3	3	3	3	3	2	4	3	3	3	3	3	3	3	3
56238	2	2	3	3	4	2	3	2	3	2	2	1	2	3	2	4	3	1	4	4	3	2	3	3	3	4	3	5	3	3	3	5	1	4	3	3	2	2	3	4	4	3	5	5	4	3	2	3	1	1	3	3	5	3	3	2	3	2	3	4	3	3	4	3	3	2	3	3	4	4	3	3	3	4	3	1	3	3	3	3	3	4	4	2	3	3	4	3	3	4	4	3	3	3	5	3	2	3	4	1	2	2	1	2	5	2	3	2	1	3	3	3	5	1	2	3	3	3	1	4	4	2	4	3	4	2	3	2	3	3
56709	2	3	3	2	3	2	3	2	3	2	3	4	3	4	3	2	3	2	3	2	3	4	3	4	4	3	4	3	3	4	3	4	3	4	3	2	3	4	3	2	3	4	3	4	3	2	3	3	4	3	2	3	2	3	2	3	2	3	3	4	3	4	3	4	3	4	3	3	2	3	2	3	3	2	3	4	3	4	3	3	2	3	2	3	2	3	4	3	4	3	4	3	4	4	3	3	4	3	4	3	2	3	4	3	2	3	4	3	3	4	3	4	3	4	3	2	3	2	3	2	3	2	3	3	4	3	3	4	3	4
56746	4	2	3	2	3	1	3	4	2	3	3	3	4	4	2	2	2	4	4	1	4	1	3	3	3	3	3	4	3	3	4	3	3	3	4	2	4	3	3	3	2	4	4	3	3	5	2	4	2	4	2	3	4	2	4	4	2	2	4	4	3	3	4	3	3	4	4	4	2	4	3	3	5	3	2	1	3	5	2	2	2	2	2	3	2	3	3	1	3	5	3	2	4	3	5	5	3	4	4	4	2	4	4	1	2	4	4	2	3	3	2	3	1	4	2	2	2	2	4	4	2	2	4	1	4	2	2	3	5	3
56833	4	3	3	2	3	2	1	3	4	4	5	3	4	3	5	2	1	4	4	1	5	4	4	5	4	4	3	2	3	4	4	5	4	5	5	2	3	3	2	2	2	4	2	2	3	2	4	1	4	4	1	1	1	3	1	4	4	3	4	5	4	5	3	2	3	5	4	2	3	3	3	1	2	2	3	3	2	3	1	3	4	3	2	3	4	4	2	3	3	3	2	2	4	2	3	4	4	2	5	4	2	4	4	5	4	4	3	4	3	4	1	4	2	3	1	2	3	4	2	2	3	3	2	4	2	3	5	2	4	5
56936	3	2	2	5	5	5	5	5	5	5	3	4	5	1	4	4	5	3	3	4	5	5	5	5	3	5	5	3	4	3	5	5	5	5	5	5	4	5	5	5	4	5	4	3	3	5	4	3	3	5	5	5	4	5	4	5	3	5	3	5	5	4	5	3	3	4	4	5	5	4	4	5	5	5	5	3	3	5	3	3	5	3	3	3	3	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	4	3	3	4	4	5	4	2	3	5	5	5	3	5	5	5	5	5	5
56937	4	4	1	2	5	3	5	5	3	5	4	3	4	2	5	4	3	5	3	4	2	4	4	4	4	5	5	5	4	4	3	4	4	5	4	1	5	4	4	4	1	4	3	5	5	2	3	4	4	3	2	5	2	2	2	3	3	2	2	3	-99	4	4	4	1	4	4	1	1	2	4	3	4	3	1	2	3	1	2	3	3	4	1	5	3	2	3	2	2	4	1	3	5	3	2	5	4	2	3	4	3	1	2	5	3	4	4	3	4	3	3	4	3	5	2	3	5	2	2	4	2	2	2	3	4	3	4	2	5	1
56942	4	5	3	1	4	2	3	1	4	1	3	4	5	4	1	3	1	4	1	3	5	4	5	4	5	3	4	3	5	3	3	4	4	4	3	1	4	4	2	4	5	2	3	5	3	1	4	5	4	4	1	2	3	2	1	2	2	4	3	5	2	3	4	4	5	4	5	2	2	3	2	3	2	3	2	4	5	2	5	3	2	1	3	4	1	5	4	5	3	5	4	4	4	5	5	3	5	5	2	5	1	3	3	1	2	4	4	5	5	3	2	4	5	4	3	2	1	2	2	2	1	3	4	4	5	4	4	5	4	5
57217	5	5	5	2	1	2	1	2	1	2	5	4	5	5	2	1	2	1	2	1	5	4	5	5	4	5	4	5	4	5	4	5	4	5	4	1	5	4	1	2	4	5	4	5	5	2	5	5	5	5	1	2	1	1	2	1	2	5	5	4	5	4	5	4	5	5	4	5	1	1	2	2	3	2	1	4	4	5	5	1	2	2	2	1	3	5	5	4	5	5	4	4	5	5	5	4	4	5	4	3	1	5	5	1	2	5	5	5	4	4	1	4	5	4	4	1	2	1	1	2	2	1	5	3	4	5	5	5	5	4
57375	5	1	3	3	4	3	4	4	4	4	4	5	5	4	5	2	2	4	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	4	5	5	5	5	4	2	4	4	4	5	5	5	3	5	5	4	3	4	4	5	5	5	5	5	5	4	3	3	2	2	2	4	3	4	4	4	4	4	2	3	3	3	4	2	4	3	3	3	3	4	4	4	4	4	4	5	4	4	4	2	2	5	5	4	1	4	4	4	5	5	4	3	5	5	5	4	4	2	2	5	2	1	3	4	5	5	5	5	5	5
57604	4	4	4	2	2	2	2	3	3	2	4	4	4	4	2	2	2	2	2	3	4	4	4	4	4	3	3	4	4	4	4	4	4	3	3	2	4	4	2	2	4	3	4	4	4	2	4	4	4	3	2	2	2	2	2	2	2	4	4	4	3	4	4	4	3	4	4	4	2	2	2	2	2	3	3	3	3	4	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	2	4	4	4	4	4	2	4	4	4	4	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3
57809	2	3	3	4	4	2	4	1	4	3	3	2	3	5	2	3	4	3	2	2	4	4	3	4	3	2	3	3	3	4	3	2	4	3	4	1	4	4	3	3	2	2	2	4	3	3	4	3	4	5	2	2	4	2	3	1	2	5	-99	5	4	4	3	3	4	4	3	4	4	2	2	2	3	4	2	2	3	2	5	2	3	3	3	2	2	3	3	2	3	3	3	5	4	4	4	5	4	5	3	4	3	3	3	3	3	3	4	4	4	2	3	3	4	3	2	3	2	3	2	2	2	2	4	5	4	3	3	3	4	5
58009	4	4	5	2	2	1	2	2	1	2	4	4	4	4	1	2	2	1	2	2	5	4	5	4	4	5	4	5	4	4	5	4	5	4	4	2	5	5	1	1	4	5	5	5	5	1	4	4	4	4	2	1	1	1	-99	2	2	5	5	4	4	4	4	5	5	4	4	4	1	1	2	2	2	1	2	4	4	5	5	1	1	1	2	2	1	4	5	5	4	5	5	4	4	4	4	4	5	4	4	4	1	5	4	1	1	5	4	5	5	4	2	4	4	5	4	1	2	2	2	2	1	1	4	4	4	4	4	5	5	4
58036	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	4	3	4	3	3	3	3	3	2	3	2	3	3	3	3	3	4	3	3	3	3	3	2	3
58748	5	3	4	1	3	2	3	2	1	3	4	3	5	4	3	3	1	2	3	1	4	3	5	4	4	5	3	4	3	5	4	3	5	3	5	1	3	4	3	1	3	5	4	3	5	2	3	5	4	3	1	1	3	2	1	3	2	5	3	5	4	3	4	5	3	4	3	5	3	1	2	1	3	2	1	3	4	5	3	1	2	3	1	2	3	5	4	5	3	5	3	5	4	3	5	4	3	5	3	5	2	5	3	1	3	4	5	3	5	3	1	4	3	5	4	3	1	3	1	3	1	2	3	5	4	3	5	4	3	5
59290	5	5	5	1	5	5	5	5	5	5	4	5	5	3	4	5	5	2	3	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	4	4	5	5	5	5	5	3	5	5	5	5	5	3	5	3	5	3	4	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	4	3	5	1	5	5	5	3	3	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	5	5	3	5	3	4	5	5	5	5	5
59439	2	1	1	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	2	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	1	2	4	3	3	5	5	5	4	4	5	5	4	4	5	5	5	4	4	5	4	4	5	3	5	5	5	5	4	5	4	4	3	4	4	4	5	5	4	4	4	4	4	4	4	5	4	4	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	4
60045	5	5	4	2	2	2	1	1	2	2	4	4	4	4	2	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	1	1	5	5	5	5	5	1	5	5	5	5	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	4	5	5	1	1	1	1	1	1	1	5	5	5	5	1	1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	1	1	5	5	5	5	5	1	5	5	5	5	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5
60362	4	3	3	2	3	4	4	4	5	4	4	4	5	4	4	4	5	4	3	4	4	5	4	4	5	5	5	5	4	4	5	4	4	5	4	3	5	5	4	4	3	4	3	2	4	4	4	4	4	5	2	4	4	5	5	4	3	5	4	4	5	4	5	4	4	4	3	2	2	3	5	4	5	3	4	5	4	4	5	4	4	5	3	4	5	4	5	5	4	5	4	4	5	4	4	5	4	4	4	4	2	5	4	4	4	2	2	2	5	4	3	4	5	4	4	2	2	2	4	5	4	2	5	5	4	4	4	4	5	4
60417	3	4	4	2	2	3	1	2	3	1	4	3	5	5	3	1	2	3	3	2	4	5	5	3	3	3	3	5	4	3	4	3	4	3	4	2	5	4	3	3	4	3	4	4	4	1	5	3	3	4	2	2	3	1	1	2	2	5	3	3	4	4	4	5	3	4	3	4	1	2	3	2	3	2	3	3	3	4	5	3	2	3	2	1	2	3	5	5	4	4	4	3	4	3	5	5	4	3	4	4	2	3	3	2	2	4	4	5	5	5	2	5	4	4	3	3	3	3	2	2	3	2	5	5	4	3	4	4	3	3
60446	3	4	1	3	3	3	3	2	4	3	3	4	4	2	5	2	4	2	3	4	4	4	4	3	5	2	2	2	3	3	3	3	3	4	3	3	3	3	4	2	4	3	2	4	3	2	2	4	2	4	4	3	3	2	4	3	4	3	3	2	4	4	2	3	2	3	3	3	4	3	3	2	2	4	2	4	3	2	3	3	3	4	3	3	2	5	5	2	4	2	5	2	3	4	4	5	1	2	3	4	1	4	2	2	3	5	2	4	2	2	4	4	2	2	3	2	3	3	5	1	3	5	4	2	3	4	3	1	2	2
60626	2	3	4	4	5	4	4	4	4	4	4	3	2	2	3	3	3	3	4	3	4	3	3	3	2	2	2	3	4	4	4	3	3	3	3	3	3	3	3	3	3	2	2	2	2	4	2	2	2	2	4	4	4	4	4	4	4	2	2	2	2	2	3	3	3	2	2	2	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	1	1	5	5	4	4	4	1	4	4	4	3	3	3	3	3	3	3	3	2	2	3	2	4	2	3	2
60713	3	2	2	3	2	2	5	5	4	4	4	5	5	3	4	4	5	5	4	4	5	4	4	5	4	4	5	4	4	5	5	4	5	5	4	4	4	5	4	5	4	5	4	5	5	4	4	5	5	4	4	5	4	5	5	5	4	5	4	5	5	5	4	5	5	4	2	4	3	4	3	5	5	5	4	5	4	4	2	4	4	4	4	2	4	4	4	3	5	4	4	5	4	5	5	5	5	4	5	4	4	4	5	4	5	4	4	4	5	5	4	5	5	4	5	4	5	3	4	5	5	3	5	5	5	4	5	4	5	4
60852	2	3	2	5	2	1	3	3	4	3	4	4	4	2	2	5	2	3	2	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	5	2	3	4	1	3	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	5	4	5	5	4	1	2	3	5	2	1	5	4	5	5	4	4	5	5	4	2	2	4	4	2	4	5	5	5	5	5	5	5	5	3	5	5	4	3	5	2	4	5	2	2	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	2	5	5	5	5	5	5	5	3
60876	3	4	2	3	3	3	2	3	2	4	3	3	4	4	3	3	3	1	3	2	4	2	5	3	4	5	3	4	4	4	3	3	2	2	4	2	3	3	3	2	4	3	4	3	4	3	4	3	1	3	3	4	3	2	3	5	3	2	3	3	3	2	4	3	3	4	3	4	4	3	3	2	3	2	4	3	2	3	3	3	2	3	2	4	3	3	3	3	4	3	3	4	3	4	4	4	3	5	4	2	2	2	4	1	3	4	4	3	3	4	2	2	3	3	4	2	3	2	3	2	3	2	3	4	3	4	3	4	3	3
60960	4	3	4	2	1	1	2	4	2	3	3	4	5	4	3	2	2	2	2	2	4	4	4	4	4	5	5	5	5	4	4	4	5	4	5	2	4	4	2	1	5	4	4	5	4	2	5	5	4	4	1	2	2	2	1	2	1	4	4	5	4	4	5	4	5	4	5	4	2	2	1	2	3	3	2	4	5	4	4	3	2	2	2	2	2	4	5	4	4	5	5	4	4	5	4	5	4	4	5	4	2	5	5	2	2	5	4	4	4	5	2	4	5	4	4	1	1	2	2	1	2	2	4	5	5	4	4	4	5	4
60964	3	2	4	4	2	1	2	4	2	4	5	3	5	4	4	1	2	4	2	3	4	5	3	5	3	2	3	2	3	4	4	4	4	3	4	2	4	3	2	4	2	1	5	3	3	2	4	4	4	4	2	4	3	1	3	3	2	4	5	4	4	5	5	3	3	2	4	4	4	2	1	4	4	5	4	4	4	3	5	3	4	1	2	1	2	4	4	5	5	3	4	5	5	4	3	5	5	4	4	5	1	4	5	2	1	4	5	4	3	3	2	5	3	4	3	1	2	2	1	2	2	1	3	3	4	5	4	3	4	5
61110	4	4	5	1	4	4	1	2	2	1	4	5	5	4	2	1	2	1	1	1	4	4	4	5	5	5	4	4	5	4	4	4	4	4	4	1	5	4	1	2	4	5	4	5	4	1	4	4	3	1	5	4	2	3	2	2	2	3	2	3	3	4	4	4	3	3	5	5	2	1	2	2	1	1	2	5	4	3	4	2	1	2	1	1	1	4	4	3	3	2	4	5	4	5	4	4	4	5	5	5	2	5	5	2	3	2	5	4	4	4	3	4	5	4	3	3	2	1	3	5	4	3	3	5	4	5	4	4	4	4
61317	3	2	4	3	4	5	5	5	5	5	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	4	4	5	3	5	4	4	4	5	5	4	4	4	3	3	4	3	3	4	4	4	4	3	4	5	5	4	5	5	5	4	5	4	5	5	5	4	4	3	3	2	2	4	4	5	5	5	5	5	3	4	4	3	4	4	4	4	4	4	3	3	4	4	3	4	4	4	4	3	4	4	4	4	4	5	3	4	4	4	3	3	3	3	3	3	3	4	3	4	5	5	5	5	5	5	5	4	1	5	4	5	4	4	3
61688	4	3	5	3	2	3	2	3	3	2	3	3	4	3	2	3	3	2	3	2	4	3	4	3	5	3	4	3	5	4	5	3	3	4	4	3	5	3	2	1	3	3	5	4	3	2	4	5	3	3	3	2	1	3	2	3	1	3	4	3	3	4	5	4	5	4	3	4	3	2	4	3	3	1	2	4	5	4	4	4	2	3	2	1	2	4	5	3	4	3	4	3	5	4	4	3	4	3	3	3	3	3	3	2	3	4	3	4	3	4	3	3	5	4	4	3	2	4	3	4	2	1	3	5	4	4	5	4	4	3
61796	2	4	3	4	2	2	3	4	2	3	2	4	3	3	4	2	3	4	2	3	3	2	3	4	3	3	3	4	3	4	3	2	4	3	4	3	2	3	2	3	2	4	3	4	3	3	4	2	3	3	4	2	3	3	4	2	2	3	3	4	3	2	3	4	4	3	2	3	2	4	3	4	3	3	4	3	4	3	3	4	3	3	3	2	4	3	4	3	3	2	4	3	3	2	4	3	2	4	4	3	4	3	4	2	3	2	3	3	4	3	4	3	3	4	2	2	3	2	2	3	4	2	3	3	2	3	4	4	3	4
61899	4	1	2	5	5	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	5	2	4	4	5	2	4	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	1	1	5	5	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	2	4	5	2	3	4	3	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
62211	4	3	4	2	2	2	2	2	2	3	4	3	4	3	2	2	2	2	2	2	3	4	4	4	3	5	3	4	5	3	4	3	4	3	4	3	4	5	1	3	5	5	5	5	5	1	5	5	5	5	1	1	1	1	1	1	1	5	4	5	3	5	5	5	5	4	3	4	3	2	2	1	2	2	3	4	4	3	4	2	3	1	3	2	2	4	5	3	5	4	3	4	5	4	4	5	4	4	4	5	1	5	4	2	1	4	4	5	4	4	3	4	5	3	4	2	2	2	2	2	1	2	5	4	4	5	3	4	4	3
62789	5	5	5	1	5	5	5	5	5	1	5	5	5	5	5	5	5	5	1	5	4	5	5	5	1	5	5	5	5	5	5	1	4	5	5	1	1	5	1	5	5	2	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	4	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1	5	3	5	5	5	5	5	5	5	4	4	1	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	1	1	5	5	5	5	5	4	5	5	5	5
